"SITE_ID","SITE_NAME","MOVED_TO_SITE_ID","DATE","DEPTH","WATER","DENSITY","LATITUDE","LONGITUDE"
1399,"HEDGEHOG MOUNTAIN/CHAPMAN B (MPSC)",NA,"1979-31-03",10.2,7,0.69,46.620008,-68.18
1437,"MILLINOCKET (G) (MPSC)",NA,"1979-31-03",18,7.3,0.41,42.952513,-66.680008
1438,"MILLINOCKET (H) (MPSC)",NA,"1979-31-03",19.7,8.3,0.42,42.952513,-66.680008
1027,"ERROL/ERROL DAM (UWP)",NA,"1979-01-04",18.2,7.2,0.4,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1979-01-04",11.5,4.7,0.41,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"1979-01-04",18,6.7,0.37,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"1979-01-04",14,4.9,0.35,44.883761,-70.862954
1027,"ERROL/ERROL DAM (UWP)",NA,"1979-15-04",21,8.7,0.41,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1979-15-04",13,5.3,0.41,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"1979-15-04",22,8.4,0.38,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"1979-15-04",15,5.3,0.35,44.883761,-70.862954
1197,"TELOS (BH)",NA,"1979-15-04",25.2,6.53,0.26,46.14337,-69.124108
1027,"ERROL/ERROL DAM (UWP)",NA,"1979-15-12",3,0.15,0.05,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1979-15-12",0,0,0,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"1979-15-12",3,0.19,0.06,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"1979-15-12",3,0.1,0.03,44.883761,-70.862954
1027,"ERROL/ERROL DAM (UWP)",NA,"1980-01-01",2,0.2,0.1,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1980-01-01",4,0.3,0.07,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"1980-01-01",2,0.2,0.1,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"1980-01-01",3,0.3,0.1,44.883761,-70.862954
1267,"DICKEY-LINCOLN",NA,"1980-06-01",10,1.5,0.15,47.156661,-68.932991
1267,"DICKEY-LINCOLN",NA,"1980-07-01",8,1.9,0.24,47.156661,-68.932991
1267,"DICKEY-LINCOLN",NA,"1980-07-01",17,3.1,0.18,47.156661,-68.932991
1027,"ERROL/ERROL DAM (UWP)",NA,"1980-15-01",0,0,0,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1980-15-01",0,0,0,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"1980-15-01",0,0,0,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"1980-15-01",0,0,0,44.883761,-70.862954
1335,"SQUA PAN (C) (MPSC)",NA,"1980-15-01",4.9,1.7,0.35,46.549984,-68.320219
1336,"SQUA PAN (D) (MPSC)",NA,"1980-15-01",3.3,1.2,0.36,46.549984,-68.320219
1396,"CHASE CAMPS/POMKEAG (F) (MPSC)",NA,"1980-15-01",2.7,0.8,0.3,46.380009,-68.699997
1397,"SALMON POOL (E) (MPSC)",NA,"1980-15-01",2,0.9,0.45,46.420009,-68.620003
1398,"HEDGEHOG MOUNTAIN/CHAPMAN A (MPSC)",NA,"1980-15-01",4.8,1.7,0.35,46.62001,-68.199997
1399,"HEDGEHOG MOUNTAIN/CHAPMAN B (MPSC)",NA,"1980-15-01",4.8,1.4,0.29,46.620008,-68.18
1437,"MILLINOCKET (G) (MPSC)",NA,"1980-15-01",1.8,0.7,0.39,42.952513,-66.680008
1438,"MILLINOCKET (H) (MPSC)",NA,"1980-15-01",2.1,1.2,0.57,42.952513,-66.680008
1267,"DICKEY-LINCOLN",NA,"1980-24-01",15,2.5,0.17,47.156661,-68.932991
1027,"ERROL/ERROL DAM (UWP)",NA,"1980-28-01",12,1.8,0.15,44.7868,-71.13144
1064,"MACHIAS LAKE",NA,"1980-28-01",9,2.2,0.24,46.681108,-68.750717
1178,"DAAQUAM (QUEBEC)",NA,"1980-28-01",13,3.2,0.25,46.600007,-70.080002
1266,"SEVEN ISLANDS (CHARLIE POND)",NA,"1980-28-01",17,4.1,0.24,46.914431,-69.709534
1021,"WASHBURN",NA,"1980-29-01",7,0.5,0.07,46.775709,-68.150841
1022,"FORT KENT",NA,"1980-30-01",15,1.1,0.07,47.236798,-68.581322
1038,"ALLAGASH",NA,"1980-30-01",15,1.3,0.09,47.07559,-69.070892
1055,"ASHLAND AT PINKHAM MILL",NA,"1980-31-01",9,0.7,0.08,46.712761,-68.458412
1080,"KNOWLES CORNER",NA,"1980-31-01",5,0.4,0.08,46.364778,-68.349457
1089,"PORTAGE",NA,"1980-31-01",8,0.7,0.09,46.764939,-68.473106
1090,"WINTERVILLE",NA,"1980-31-01",13,1.1,0.09,46.897453,-68.516449
1335,"SQUA PAN (C) (MPSC)",NA,"1980-31-01",6.1,1.9,0.31,46.549984,-68.320219
1336,"SQUA PAN (D) (MPSC)",NA,"1980-31-01",5.3,1.3,0.24,46.549984,-68.320219
1396,"CHASE CAMPS/POMKEAG (F) (MPSC)",NA,"1980-31-01",4,0.7,0.17,46.380009,-68.699997
1397,"SALMON POOL (E) (MPSC)",NA,"1980-31-01",4.8,0.9,0.19,46.420009,-68.620003
1398,"HEDGEHOG MOUNTAIN/CHAPMAN A (MPSC)",NA,"1980-31-01",6.6,1.4,0.21,46.62001,-68.199997
1399,"HEDGEHOG MOUNTAIN/CHAPMAN B (MPSC)",NA,"1980-31-01",6.1,1.6,0.26,46.620008,-68.18
1437,"MILLINOCKET (G) (MPSC)",NA,"1980-31-01",3.3,0.8,0.24,42.952513,-66.680008
1438,"MILLINOCKET (H) (MPSC)",NA,"1980-31-01",3.6,0.8,0.22,42.952513,-66.680008
1027,"ERROL/ERROL DAM (UWP)",NA,"1980-01-02",3,0.3,0.1,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1980-01-02",4,0.3,0.07,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"1980-01-02",2,0.3,0.15,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"1980-01-02",3,0.3,0.1,44.883761,-70.862954
1267,"DICKEY-LINCOLN",NA,"1980-11-02",13,2,0.15,47.156661,-68.932991
1017,"MEDWAY (BH)",NA,"1980-15-02",0,0,0,45.609351,-68.545196
1018,"AMHERST (BH)",NA,"1980-15-02",0,0,0,44.830908,-68.448707
1027,"ERROL/ERROL DAM (UWP)",NA,"1980-15-02",5,0.4,0.08,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1980-15-02",8,0.5,0.06,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"1980-15-02",3,0.2,0.07,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"1980-15-02",5,0.3,0.06,44.883761,-70.862954
1196,"SEBEC (BH)",NA,"1980-15-02",0,0,0,45.241678,-69.106751
1197,"TELOS (BH)",NA,"1980-15-02",0,0,0,46.14337,-69.124108
1223,"DEDHAM (BH)",NA,"1980-15-02",0,0,0,44.640618,-68.555763
1224,"WEST SEBOEIS/LONG A (BH)",NA,"1980-15-02",0,0,0,45.516348,-68.921631
1285,"WEST ENFIELD (BH)",NA,"1980-15-02",0,0,0,45.251102,-68.642609
1335,"SQUA PAN (C) (MPSC)",NA,"1980-15-02",5.9,1.3,0.22,46.549984,-68.320219
1336,"SQUA PAN (D) (MPSC)",NA,"1980-15-02",6.6,1.8,0.27,46.549984,-68.320219
1396,"CHASE CAMPS/POMKEAG (F) (MPSC)",NA,"1980-15-02",3.8,0.6,0.16,46.380009,-68.699997
1397,"SALMON POOL (E) (MPSC)",NA,"1980-15-02",5.1,1.6,0.31,46.420009,-68.620003
1398,"HEDGEHOG MOUNTAIN/CHAPMAN A (MPSC)",NA,"1980-15-02",7.7,1.7,0.22,46.62001,-68.199997
1399,"HEDGEHOG MOUNTAIN/CHAPMAN B (MPSC)",NA,"1980-15-02",6.8,2.1,0.31,46.620008,-68.18
1437,"MILLINOCKET (G) (MPSC)",NA,"1980-15-02",3.7,0.8,0.22,42.952513,-66.680008
1438,"MILLINOCKET (H) (MPSC)",NA,"1980-15-02",4.2,1,0.24,42.952513,-66.680008
1064,"MACHIAS LAKE",NA,"1980-25-02",12,2.6,0.22,46.681108,-68.750717
1122,"NINEMILE (B)",NA,"1980-25-02",12,0,0,46.69798,-69.715157
1178,"DAAQUAM (QUEBEC)",NA,"1980-25-02",19,3.6,0.19,46.600007,-70.080002
1297,"MUSQUACOOK",NA,"1980-25-02",13,2.2,0.17,46.605428,-69.136872
1021,"WASHBURN",NA,"1980-26-02",13,0.7,0.05,46.775709,-68.150841
1266,"SEVEN ISLANDS (CHARLIE POND)",NA,"1980-26-02",21,4.1,0.2,46.914431,-69.709534
1004,"GRINDSTONE",NA,"1980-27-02",7,0,0,45.729618,-68.587021
1027,"ERROL/ERROL DAM (UWP)",NA,"1980-27-02",10,1.4,0.14,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1980-27-02",12,2,0.17,44.945659,-70.997712
1029,"DIAMONDS (UWP)",NA,"1980-27-02",10,1.5,0.15,42.952513,-66.680008
1030,"MIDDLE DAM (UWP)",NA,"1980-27-02",7,1.3,0.19,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"1980-27-02",10,1.4,0.14,44.883761,-70.862954
1038,"ALLAGASH",NA,"1980-27-02",19,1.4,0.07,47.07559,-69.070892
1044,"PINKHAM NOTCH (UWP)",NA,"1980-27-02",8,1.2,0.15,44.245329,-71.256143
1053,"GORHAM; NH",NA,"1980-27-02",4,0.6,0.15,44.385017,-71.139329
1067,"PLEASANT RIVER (UWP 3-13)",NA,"1980-27-02",5,0.8,0.16,44.354181,-70.85833
1076,"DEAD RIVER",NA,"1980-27-02",6,0.6,0.1,45.232017,-70.190888
1133,"WELD-PHILLIPS",NA,"1980-27-02",7,1,0.14,44.764319,-70.444001
1151,"DIXFIELD",1546,"1980-27-02",6,0.9,0.15,44.587278,-70.354622
1169,"NEWRY (SCREW AUGER FALLS)",NA,"1980-27-02",5,0.8,0.16,44.570139,-70.906388
1171,"UPTON (UWP)",NA,"1980-27-02",10,0.9,0.09,44.678858,-70.986924
1228,"BRETTUNS MILLS (UWP)",NA,"1980-27-02",7,0.8,0.11,44.383081,-70.254159
1229,"CANTON (UWP)",NA,"1980-27-02",6,0.7,0.12,44.439821,-70.310349
1230,"FRYE (UWP)",NA,"1980-27-02",5,0.9,0.18,44.620329,-70.576394
1231,"ROXBURY NOTCH (UWP)",NA,"1980-27-02",7,0.7,0.1,44.62633,-70.640588
1232,"ANDOVER (UWP)",NA,"1980-27-02",7,1,0.14,44.638788,-70.741593
1233,"NORTH RUMFORD (UWP)",NA,"1980-27-02",7,0.9,0.13,44.545837,-70.683327
1235,"WILD RIVER (UWP)",NA,"1980-27-02",5,0.6,0.12,44.341681,-71.016671
1236,"GILEAD (UWP)",NA,"1980-27-02",5,0.7,0.14,44.391681,-70.987504
1237,"U.S. ROUTE 2 VETRANS CLUB (UWP)",NA,"1980-27-02",8,1,0.13,44.358341,-71.344498
1238,"RANDOLPH (UWP)",NA,"1980-27-02",8,1.1,0.14,44.375008,-71.426667
1239,"GRAFTON NOTCH (UWP)",NA,"1980-27-02",8,0.8,0.1,44.591811,-70.947594
1240,"SUNDAY RIVER (UWP)",NA,"1980-27-02",7,0.9,0.13,44.49584,-70.85833
1241,"MILL MOUNTAIN (UWP)",NA,"1980-27-02",8,0.8,0.1,44.73884,-71.1055
1242,"WEST RICHARDSON POND (KWP)",NA,"1980-27-02",14,2.2,0.16,44.916709,-70.922201
1243,"DEER MOUTAIN (UWP)",NA,"1980-27-02",13,2.2,0.17,44.979181,-70.86667
1244,"OTTER BROOK (UWP)",NA,"1980-27-02",15,2.9,0.19,44.995078,-70.864213
1245,"DODGE POND (UWP)",NA,"1980-27-02",11,1.9,0.17,44.970753,-70.699967
1246,"STRATTON (KWP)",NA,"1980-27-02",11,1.9,0.17,45.114421,-70.383164
1247,"HOUGHTON (UWP)",NA,"1980-27-02",7,1.1,0.16,44.835792,-70.707574
1248,"HEIGHT OF LAND; RT. 17 (UWP)",NA,"1980-27-02",11,1.9,0.17,44.838837,-70.708329
1249,"3 MILES/SOUTH OQUOSSOC (UWP)",NA,"1980-27-02",9,1.4,0.16,44.911179,-70.741669
1251,"ROUTE 16; BOG BROOK (UWP)",NA,"1980-27-02",8,0.7,0.09,44.669441,-71.182641
1252,"DIXVILLE NOTCH: HEIGHT OF LAND (UWP)",NA,"1980-27-02",15,2.7,0.18,44.86309,-71.298867
1253,"1-1/2 MI EAST OF RICHARDSON PD (UWP)",NA,"1980-27-02",12,2,0.17,44.944511,-70.895829
1254,"BROWN OWL (UWP)",NA,"1980-27-02",10,1.6,0.16,44.829661,-71.080148
1255,"NO NAME BROOK (UWP)",NA,"1980-27-02",16,3.1,0.19,44.932839,-70.959832
1256,"BARNEY BROOK (UWP)",NA,"1980-27-02",14,2.6,0.19,44.979511,-70.958505
1257,"NORTH OF BEAVER BROOK (UWP)",NA,"1980-27-02",12,2.2,0.18,44.984169,-70.959832
1258,"ALDRICH BROOK (UWP)",NA,"1980-27-02",14,2.3,0.16,45.007839,-70.945664
1259,"LITTLE ABBOT BROOK (UWP)",NA,"1980-27-02",22,4.1,0.19,44.975006,-71.053498
1260,"NORTH HAMMOND BROOK (UWP)",NA,"1980-27-02",17,3.4,0.2,45.037007,-71.042672
1261,"BIG BROOK (UWP)",NA,"1980-27-02",17,3.7,0.22,45.062177,-71.021165
1262,"HAMMEL BROOK (UWP)",NA,"1980-27-02",17,3.3,0.19,45.08625,-71.002001
1263,"WHEELER BROOK (UWP)",NA,"1980-27-02",16,3.5,0.22,45.114259,-71.023001
1264,"LITTLE MAGALLOWAY RIVER (UWP)",NA,"1980-27-02",16,4.5,0.28,45.133299,-71.023827
1299,"PONTOOK DAM/PONTOCOOK DA",NA,"1980-27-02",8,0.8,0.1,44.633769,-71.253533
1378,"LONG POND (ANDROSCOGGIN) (UWP)",NA,"1980-27-02",11,1.8,0.16,44.891637,-70.597817
1474,"PINKHAM NOTCH - 1/2 WAY (UWP)",NA,"1980-27-02",6,0.8,0.13,44.30834,-71.224999
1475,"DIXVILLE NOTCH - 1/2 WAY (UWP)",NA,"1980-27-02",14,2.7,0.19,44.85834,-71.287499
1477,"6 MILES/SOUTH OQUOSSOC (UWP)",NA,"1980-27-02",11,1.9,0.17,44.87784,-70.712502
1017,"MEDWAY (BH)",NA,"1980-28-02",8.63,1.2,0.14,45.609351,-68.545196
1018,"AMHERST (BH)",NA,"1980-28-02",11.13,1.4,0.13,44.830908,-68.448707
1022,"FORT KENT",NA,"1980-28-02",18.7,1.3,0.07,47.236798,-68.581322
1055,"ASHLAND AT PINKHAM MILL",NA,"1980-28-02",13,10,0.77,46.712761,-68.458412
1061,"GUERETTE",NA,"1980-28-02",19,1.2,0.06,47.083819,-68.231537
1080,"KNOWLES CORNER",NA,"1980-28-02",11,0.8,0.07,46.364778,-68.349457
1089,"PORTAGE",NA,"1980-28-02",12,1,0.08,46.764939,-68.473106
1090,"WINTERVILLE",NA,"1980-28-02",21,1.7,0.08,46.897453,-68.516449
1197,"TELOS (BH)",NA,"1980-28-02",9.3,0.61,0.07,46.14337,-69.124108
1223,"DEDHAM (BH)",NA,"1980-28-02",10.11,1.4,0.14,44.640618,-68.555763
1224,"WEST SEBOEIS/LONG A (BH)",NA,"1980-28-02",9.8,1.2,0.12,45.516348,-68.921631
1285,"WEST ENFIELD (BH)",NA,"1980-28-02",7.88,1.2,0.15,45.251102,-68.642609
1335,"SQUA PAN (C) (MPSC)",NA,"1980-29-02",14.3,3.4,0.24,46.549984,-68.320219
1336,"SQUA PAN (D) (MPSC)",NA,"1980-29-02",11,2.4,0.22,46.549984,-68.320219
1396,"CHASE CAMPS/POMKEAG (F) (MPSC)",NA,"1980-29-02",7.7,2,0.26,46.380009,-68.699997
1397,"SALMON POOL (E) (MPSC)",NA,"1980-29-02",9.3,2.7,0.29,46.420009,-68.620003
1398,"HEDGEHOG MOUNTAIN/CHAPMAN A (MPSC)",NA,"1980-29-02",13.8,2.8,0.2,46.62001,-68.199997
1399,"HEDGEHOG MOUNTAIN/CHAPMAN B (MPSC)",NA,"1980-29-02",14.5,3.4,0.23,46.620008,-68.18
1437,"MILLINOCKET (G) (MPSC)",NA,"1980-29-02",7.9,2.2,0.28,42.952513,-66.680008
1438,"MILLINOCKET (H) (MPSC)",NA,"1980-29-02",7.6,1.9,0.25,42.952513,-66.680008
1157,"MILLINOCKET (GNP)",NA,"1980-02-03",8.5,1.5,0.18,45.641869,-68.713928
1181,"CRAWFORD POND (GNP)",NA,"1980-02-03",9.5,2,0.21,45.624547,-69.137902
1270,"MILLINOCKET LAKE (GNP)",NA,"1980-02-03",8,1.5,0.19,45.712209,-68.82373
1271,"HURD POND (GNP)",NA,"1980-02-03",5,1,0.2,45.793743,-69.003281
1273,"SOURDNAHUNK LAKE (GNP)",NA,"1980-02-03",9.5,2,0.21,46.031769,-69.08239
1275,"CAUCOMGOMOC LAKE (GNP)",NA,"1980-02-03",14,3.5,0.25,46.207042,-69.623543
1276,"RUSSELL POND/RUSSELL STREAM (GNP)",NA,"1980-02-03",16,3.5,0.22,46.086952,-69.818367
1277,"PENOBSCOT LAKE (GNP)",NA,"1980-02-03",13,3.5,0.27,45.917281,-70.224534
1278,"JONES POND (GNP)",NA,"1980-02-03",11,3,0.27,45.806939,-70.215539
1279,"LOBSTER LAKE (GNP)",NA,"1980-02-03",5,1,0.2,45.874017,-69.519814
1280,"RAGGED LAKE (GNP)",NA,"1980-02-03",8.5,2,0.23,45.844467,-69.3927
1283,"FROST POND/RIPOGENOUS DAM (GNP)",NA,"1980-02-03",7,1.5,0.21,45.910439,-69.185211
1284,"UMBAZOOKSUS LAKE (GNP)",NA,"1980-02-03",9,2,0.22,46.16007,-69.375427
1383,"LONG POND (PENOBSCOT) (GNP)",NA,"1980-02-03",9,2,0.22,45.961238,-70.164872
1157,"MILLINOCKET (GNP)",NA,"1980-13-03",15,3.5,0.23,45.641869,-68.713928
1181,"CRAWFORD POND (GNP)",NA,"1980-13-03",17,3.5,0.21,45.624547,-69.137902
1270,"MILLINOCKET LAKE (GNP)",NA,"1980-13-03",16,3.5,0.22,45.712209,-68.82373
1271,"HURD POND (GNP)",NA,"1980-13-03",9,2,0.22,45.793743,-69.003281
1273,"SOURDNAHUNK LAKE (GNP)",NA,"1980-13-03",16,3,0.19,46.031769,-69.08239
1275,"CAUCOMGOMOC LAKE (GNP)",NA,"1980-13-03",20,4,0.2,46.207042,-69.623543
1276,"RUSSELL POND/RUSSELL STREAM (GNP)",NA,"1980-13-03",21,4.5,0.21,46.086952,-69.818367
1277,"PENOBSCOT LAKE (GNP)",NA,"1980-13-03",22,5,0.23,45.917281,-70.224534
1278,"JONES POND (GNP)",NA,"1980-13-03",17,4,0.23,45.806939,-70.215539
1279,"LOBSTER LAKE (GNP)",NA,"1980-13-03",10,2,0.2,45.874017,-69.519814
1280,"RAGGED LAKE (GNP)",NA,"1980-13-03",14,3,0.21,45.844467,-69.3927
1283,"FROST POND/RIPOGENOUS DAM (GNP)",NA,"1980-13-03",15,3,0.2,45.910439,-69.185211
1284,"UMBAZOOKSUS LAKE (GNP)",NA,"1980-13-03",15,3.5,0.23,46.16007,-69.375427
1383,"LONG POND (PENOBSCOT) (GNP)",NA,"1980-13-03",17,3.5,0.21,45.961238,-70.164872
1017,"MEDWAY (BH)",NA,"1980-15-03",12.12,2.27,0.19,45.609351,-68.545196
1018,"AMHERST (BH)",NA,"1980-15-03",9.5,2.15,0.23,44.830908,-68.448707
1027,"ERROL/ERROL DAM (UWP)",NA,"1980-15-03",25,4.2,0.17,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1980-15-03",22,4.2,0.19,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"1980-15-03",19,3.2,0.17,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"1980-15-03",20,3.6,0.18,44.883761,-70.862954
1197,"TELOS (BH)",NA,"1980-15-03",17.8,2.62,0.15,46.14337,-69.124108
1223,"DEDHAM (BH)",NA,"1980-15-03",7.78,2.12,0.27,44.640618,-68.555763
1224,"WEST SEBOEIS/LONG A (BH)",NA,"1980-15-03",18.9,3.52,0.19,45.516348,-68.921631
1285,"WEST ENFIELD (BH)",NA,"1980-15-03",11.8,2.56,0.22,45.251102,-68.642609
1335,"SQUA PAN (C) (MPSC)",NA,"1980-15-03",21.5,7.3,0.34,46.549984,-68.320219
1336,"SQUA PAN (D) (MPSC)",NA,"1980-15-03",20,7.5,0.38,46.549984,-68.320219
1398,"HEDGEHOG MOUNTAIN/CHAPMAN A (MPSC)",NA,"1980-15-03",28,9.5,0.34,46.62001,-68.199997
1399,"HEDGEHOG MOUNTAIN/CHAPMAN B (MPSC)",NA,"1980-15-03",25,8,0.32,46.620008,-68.18
1001,"ROCKWOOD (KWP)",NA,"1980-17-03",16.9,3.57,0.21,45.67801,-69.758911
1013,"MOOSEHEAD (KWP)",NA,"1980-17-03",15,2.87,0.19,45.583831,-69.725289
1022,"FORT KENT",NA,"1980-17-03",24,6.9,0.29,47.236798,-68.581322
1036,"JACKMAN/JACKMAN STATION (KWP)",1560,"1980-17-03",19.7,4.09,0.21,45.61838,-70.24965
1037,"PARLIN POND (KWP)",NA,"1980-17-03",18.7,3.64,0.2,45.484309,-70.0674
1038,"ALLAGASH",NA,"1980-17-03",27,6.5,0.24,47.07559,-69.070892
1047,"BRASSUA (KWP)",NA,"1980-17-03",16.5,3.4,0.21,45.656509,-69.8107
1049,"GREENVILLE/GREENVILLE JUNCTION (KWP)",NA,"1980-17-03",18.8,3.86,0.2,45.465157,-69.628472
1064,"MACHIAS LAKE",NA,"1980-17-03",21,3.7,0.18,46.681108,-68.750717
1178,"DAAQUAM (QUEBEC)",NA,"1980-17-03",23,4.5,0.2,46.600007,-70.080002
1291,"SMILEY HILL (KWP)",NA,"1980-17-03",18.8,4.11,0.22,45.608148,-69.954163
1292,"KOKADJO (KWP)",NA,"1980-17-03",14.6,3.02,0.21,45.654487,-69.464531
1297,"MUSQUACOOK",NA,"1980-17-03",18,2.5,0.14,46.605428,-69.136872
1382,"LONG POND (KENNEBEC) (KWP)",NA,"1980-17-03",15.4,3.39,0.22,45.620179,-70.112702
1266,"SEVEN ISLANDS (CHARLIE POND)",NA,"1980-18-03",29,5.7,0.2,46.914431,-69.709534
1017,"MEDWAY (BH)",NA,"1980-31-03",0,0,0,45.609351,-68.545196
1018,"AMHERST (BH)",NA,"1980-31-03",0,0,0,44.830908,-68.448707
1064,"MACHIAS LAKE",NA,"1980-31-03",11,2.9,0.26,46.681108,-68.750717
1178,"DAAQUAM (QUEBEC)",NA,"1980-31-03",13,3.8,0.29,46.600007,-70.080002
1196,"SEBEC (BH)",NA,"1980-31-03",0,0,0,45.241678,-69.106751
1197,"TELOS (BH)",NA,"1980-31-03",0,0,0,46.14337,-69.124108
1223,"DEDHAM (BH)",NA,"1980-31-03",0,0,0,44.640618,-68.555763
1224,"WEST SEBOEIS/LONG A (BH)",NA,"1980-31-03",0,0,0,45.516348,-68.921631
1267,"DICKEY-LINCOLN",NA,"1980-31-03",11,2.7,0.24,47.156661,-68.932991
1285,"WEST ENFIELD (BH)",NA,"1980-31-03",0,0,0,45.251102,-68.642609
1297,"MUSQUACOOK",NA,"1980-31-03",8.4,2.1,0.25,46.605428,-69.136872
1335,"SQUA PAN (C) (MPSC)",NA,"1980-31-03",10.7,4.8,0.45,46.549984,-68.320219
1336,"SQUA PAN (D) (MPSC)",NA,"1980-31-03",6.2,2.1,0.34,46.549984,-68.320219
1396,"CHASE CAMPS/POMKEAG (F) (MPSC)",NA,"1980-31-03",5.3,2.1,0.4,46.380009,-68.699997
1397,"SALMON POOL (E) (MPSC)",NA,"1980-31-03",9,3.5,0.39,46.420009,-68.620003
1398,"HEDGEHOG MOUNTAIN/CHAPMAN A (MPSC)",NA,"1980-31-03",6.4,2.6,0.41,46.62001,-68.199997
1399,"HEDGEHOG MOUNTAIN/CHAPMAN B (MPSC)",NA,"1980-31-03",10.3,3.3,0.32,46.620008,-68.18
1437,"MILLINOCKET (G) (MPSC)",NA,"1980-31-03",4.6,3,0.65,42.952513,-66.680008
1438,"MILLINOCKET (H) (MPSC)",NA,"1980-31-03",6.2,3.3,0.53,42.952513,-66.680008
1021,"WASHBURN",NA,"1980-01-04",8,0.9,0.11,46.775709,-68.150841
1027,"ERROL/ERROL DAM (UWP)",NA,"1980-01-04",8.1,2.9,0.36,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1980-01-04",6,2.1,0.35,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"1980-01-04",8,2.3,0.29,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"1980-01-04",5,3.2,0.64,44.883761,-70.862954
1080,"KNOWLES CORNER",NA,"1980-01-04",12,1.3,0.11,46.364778,-68.349457
1157,"MILLINOCKET (GNP)",NA,"1980-01-04",3,1.5,0.5,45.641869,-68.713928
1181,"CRAWFORD POND (GNP)",NA,"1980-01-04",8,4,0.5,45.624547,-69.137902
1270,"MILLINOCKET LAKE (GNP)",NA,"1980-01-04",3,1.5,0.5,45.712209,-68.82373
1271,"HURD POND (GNP)",NA,"1980-01-04",0,0,0,45.793743,-69.003281
1273,"SOURDNAHUNK LAKE (GNP)",NA,"1980-01-04",6,2.5,0.42,46.031769,-69.08239
1275,"CAUCOMGOMOC LAKE (GNP)",NA,"1980-01-04",6,2.5,0.42,46.207042,-69.623543
1276,"RUSSELL POND/RUSSELL STREAM (GNP)",NA,"1980-01-04",10,4,0.4,46.086952,-69.818367
1277,"PENOBSCOT LAKE (GNP)",NA,"1980-01-04",14,4.75,0.34,45.917281,-70.224534
1278,"JONES POND (GNP)",NA,"1980-01-04",10,3.5,0.35,45.806939,-70.215539
1280,"RAGGED LAKE (GNP)",NA,"1980-01-04",5,2,0.4,45.844467,-69.3927
1283,"FROST POND/RIPOGENOUS DAM (GNP)",NA,"1980-01-04",5,2.5,0.5,45.910439,-69.185211
1284,"UMBAZOOKSUS LAKE (GNP)",NA,"1980-01-04",5,2.5,0.5,46.16007,-69.375427
1383,"LONG POND (PENOBSCOT) (GNP)",NA,"1980-01-04",6,3,0.5,45.961238,-70.164872
1022,"FORT KENT",NA,"1980-02-04",9,1.1,0.12,47.236798,-68.581322
1038,"ALLAGASH",NA,"1980-03-04",14,1.6,0.11,47.07559,-69.070892
1055,"ASHLAND AT PINKHAM MILL",NA,"1980-03-04",8,1,0.13,46.712761,-68.458412
1089,"PORTAGE",NA,"1980-03-04",6,0.9,0.15,46.764939,-68.473106
1090,"WINTERVILLE",NA,"1980-03-04",15,1.6,0.11,46.897453,-68.516449
1017,"MEDWAY (BH)",NA,"1980-15-04",0,0,0,45.609351,-68.545196
1018,"AMHERST (BH)",NA,"1980-15-04",0,0,0,44.830908,-68.448707
1027,"ERROL/ERROL DAM (UWP)",NA,"1980-15-04",21,8.7,0.41,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1980-15-04",13,5.3,0.41,44.945659,-70.997712
